"Date","Price","Open","High","Low","Change %"
"Dec 10, 2015","1.5159","1.5175","1.5202","1.5111","-0.14%"
"Dec 09, 2015","1.5181","1.5008","1.5191","1.5002","1.15%"
"Dec 08, 2015","1.5008","1.5056","1.5062","1.4956","-0.30%"
"Dec 07, 2015","1.5053","1.5098","1.5116","1.5041","-0.39%"
"Dec 04, 2015","1.5112","1.5146","1.5158","1.5079","-0.22%"
"Dec 03, 2015","1.5145","1.4951","1.5160","1.4905","1.30%"
"Dec 02, 2015","1.4951","1.5083","1.5087","1.4897","-0.86%"
"Dec 01, 2015","1.5081","1.5055","1.5126","1.5049","0.16%"
"Nov 30, 2015","1.5057","1.5038","1.5071","1.4994","0.13%"
"Nov 27, 2015","1.5038","1.5103","1.5109","1.5030","-0.42%"
"Nov 26, 2015","1.5102","1.5130","1.5133","1.5065","-0.17%"
"Nov 25, 2015","1.5128","1.5078","1.5137","1.5055","0.27%"
"Nov 24, 2015","1.5087","1.5126","1.5159","1.5055","-0.24%"
"Nov 23, 2015","1.5124","1.5189","1.5198","1.5107","-0.45%"
"Nov 20, 2015","1.5192","1.5292","1.5312","1.5183","-0.64%"
"Nov 19, 2015","1.5290","1.5236","1.5336","1.5223","0.35%"
"Nov 18, 2015","1.5237","1.5210","1.5249","1.5186","0.14%"
"Nov 17, 2015","1.5215","1.5202","1.5240","1.5156","0.11%"
"Nov 16, 2015","1.5199","1.5236","1.5229","1.5180","-0.22%"
"Nov 13, 2015","1.5233","1.5233","1.5266","1.5188","0.01%"
"Nov 12, 2015","1.5231","1.5208","1.5246","1.5172","0.12%"
"Nov 11, 2015","1.5212","1.5122","1.5226","1.5118","0.63%"
"Nov 10, 2015","1.5117","1.5113","1.5146","1.5090","0.01%"
"Nov 09, 2015","1.5115","1.5048","1.5128","1.5039","0.43%"
"Nov 06, 2015","1.5050","1.5207","1.5222","1.5026","-1.03%"
"Nov 05, 2015","1.5206","1.5385","1.5402","1.5202","-1.15%"
"Nov 04, 2015","1.5383","1.5419","1.5444","1.5357","-0.25%"
"Nov 03, 2015","1.5421","1.5417","1.5448","1.5360","0.03%"
"Nov 02, 2015","1.5417","1.5450","1.5499","1.5402","-0.08%"
"Oct 30, 2015","1.5429","1.5310","1.5468","1.5303","0.77%"
"Oct 29, 2015","1.5311","1.5264","1.5326","1.5244","0.33%"
"Oct 28, 2015","1.5261","1.5298","1.5347","1.5246","-0.24%"
"Oct 27, 2015","1.5297","1.5353","1.5360","1.5282","-0.35%"
"Oct 26, 2015","1.5350","1.5308","1.5382","1.5302","0.24%"
"Oct 23, 2015","1.5314","1.5393","1.5420","1.5303","-0.52%"
"Oct 22, 2015","1.5394","1.5419","1.5509","1.5370","-0.16%"
"Oct 21, 2015","1.5419","1.5444","1.5480","1.5412","-0.14%"
"Oct 20, 2015","1.5441","1.5464","1.5505","1.5432","-0.16%"
"Oct 19, 2015","1.5465","1.5435","1.5501","1.5429","0.19%"
"Oct 16, 2015","1.5436","1.5454","1.5486","1.5429","-0.14%"
"Oct 15, 2015","1.5457","1.5478","1.5513","1.5418","-0.13%"
"Oct 14, 2015","1.5477","1.5250","1.5499","1.5249","1.50%"
"Oct 13, 2015","1.5248","1.5351","1.5391","1.5202","-0.63%"
"Oct 12, 2015","1.5345","1.5318","1.5374","1.5310","0.27%"
"Oct 09, 2015","1.5304","1.5347","1.5384","1.5298","-0.29%"
"Oct 08, 2015","1.5349","1.5319","1.5377","1.5263","0.20%"
"Oct 07, 2015","1.5318","1.5229","1.5343","1.5223","0.60%"
"Oct 06, 2015","1.5227","1.5149","1.5248","1.5143","0.55%"
"Oct 05, 2015","1.5144","1.5178","1.5244","1.5135","-0.25%"
"Oct 02, 2015","1.5182","1.5127","1.5238","1.5124","0.35%"
"Oct 01, 2015","1.5129","1.5128","1.5180","1.5107","0.00%"
"Sep 30, 2015","1.5129","1.5149","1.5214","1.5107","-0.15%"
"Sep 29, 2015","1.5151","1.5175","1.5208","1.5130","-0.15%"
"Sep 28, 2015","1.5174","1.5184","1.5243","1.5158","-0.05%"
"Sep 25, 2015","1.5182","1.5241","1.5261","1.5134","-0.39%"
"Sep 24, 2015","1.5241","1.5241","1.5289","1.5199","-0.03%"
"Sep 23, 2015","1.5246","1.5362","1.5370","1.5221","-0.77%"
"Sep 22, 2015","1.5365","1.5505","1.5531","1.5341","-0.92%"
"Sep 21, 2015","1.5507","1.5535","1.5568","1.5480","-0.16%"
"Sep 18, 2015","1.5532","1.5589","1.5659","1.5513","-0.38%"
"Sep 17, 2015","1.5591","1.5492","1.5632","1.5488","0.63%"
"Sep 16, 2015","1.5493","1.5341","1.5529","1.5328","0.98%"
"Sep 15, 2015","1.5342","1.5425","1.5457","1.5326","-0.54%"
"Sep 14, 2015","1.5426","1.5422","1.5473","1.5373","-0.02%"
"Sep 11, 2015","1.5429","1.5442","1.5465","1.5400","-0.11%"
"Sep 10, 2015","1.5446","1.5366","1.5478","1.5339","0.51%"
"Sep 09, 2015","1.5368","1.5400","1.5409","1.5352","-0.18%"
"Sep 08, 2015","1.5396","1.5275","1.5413","1.5267","0.83%"
"Sep 07, 2015","1.5270","1.5179","1.5289","1.5169","0.65%"
"Sep 04, 2015","1.5171","1.5258","1.5276","1.5163","-0.56%"
"Sep 03, 2015","1.5257","1.5299","1.5316","1.5219","-0.29%"
"Sep 02, 2015","1.5301","1.5302","1.5327","1.5265","-0.01%"
"Sep 01, 2015","1.5303","1.5343","1.5408","1.5298","-0.26%"
"Aug 31, 2015","1.5343","1.5394","1.5437","1.5336","-0.32%"
"Aug 28, 2015","1.5393","1.5401","1.5445","1.5335","-0.05%"
"Aug 27, 2015","1.5400","1.5460","1.5509","1.5369","-0.38%"
"Aug 26, 2015","1.5459","1.5687","1.5720","1.5450","-1.46%"
"Aug 25, 2015","1.5688","1.5778","1.5820","1.5679","-0.56%"
"Aug 24, 2015","1.5776","1.5701","1.5804","1.5630","0.50%"
"Aug 21, 2015","1.5697","1.5687","1.5725","1.5657","0.06%"
"Aug 20, 2015","1.5688","1.5678","1.5702","1.5605","0.05%"
"Aug 19, 2015","1.5680","1.5657","1.5701","1.5635","0.12%"
"Aug 18, 2015","1.5661","1.5591","1.5722","1.5565","0.47%"
"Aug 17, 2015","1.5587","1.5645","1.5692","1.5582","-0.38%"
"Aug 14, 2015","1.5646","1.5608","1.5661","1.5589","0.23%"
"Aug 13, 2015","1.5610","1.5610","1.5640","1.5575","-0.03%"
"Aug 12, 2015","1.5615","1.5571","1.5662","1.5534","0.27%"
"Aug 11, 2015","1.5573","1.5587","1.5613","1.5553","-0.09%"
"Aug 10, 2015","1.5587","1.5491","1.5605","1.5456","0.58%"
"Aug 07, 2015","1.5497","1.5509","1.5545","1.5423","-0.10%"
"Aug 06, 2015","1.5512","1.5602","1.5638","1.5468","-0.58%"
"Aug 05, 2015","1.5602","1.5564","1.5652","1.5526","0.24%"
"Aug 04, 2015","1.5564","1.5589","1.5636","1.5557","-0.15%"
"Aug 03, 2015","1.5587","1.5627","1.5648","1.5566","-0.24%"
"Jul 31, 2015","1.5624","1.5602","1.5679","1.5549","0.14%"
"Jul 30, 2015","1.5602","1.5598","1.5640","1.5562","-0.01%"
"Jul 29, 2015","1.5604","1.5614","1.5692","1.5589","-0.04%"
"Jul 28, 2015","1.5611","1.5558","1.5629","1.5528","0.34%"
"Jul 27, 2015","1.5558","1.5511","1.5596","1.5492","0.28%"
"Jul 24, 2015","1.5514","1.5514","1.5527","1.5467","0.00%"
"Jul 23, 2015","1.5514","1.5616","1.5673","1.5501","-0.64%"
"Jul 22, 2015","1.5614","1.5558","1.5646","1.5545","0.36%"
"Jul 21, 2015","1.5558","1.5562","1.5591","1.5528","-0.05%"
"Jul 20, 2015","1.5566","1.5610","1.5629","1.5539","-0.28%"
"Jul 17, 2015","1.5609","1.5610","1.5672","1.5555","-0.01%"
"Jul 16, 2015","1.5610","1.5642","1.5654","1.5562","-0.17%"
"Jul 15, 2015","1.5637","1.5634","1.5676","1.5577","0.01%"
"Jul 14, 2015","1.5636","1.5491","1.5644","1.5455","0.96%"
"Jul 13, 2015","1.5488","1.5505","1.5591","1.5480","-0.24%"
"Jul 10, 2015","1.5526","1.5381","1.5551","1.5362","0.95%"
"Jul 09, 2015","1.5380","1.5361","1.5423","1.5344","0.12%"
"Jul 08, 2015","1.5362","1.5463","1.5467","1.5330","-0.65%"
"Jul 07, 2015","1.5462","1.5602","1.5610","1.5414","-0.92%"
"Jul 06, 2015","1.5606","1.5538","1.5633","1.5535","0.23%"
"Jul 03, 2015","1.5570","1.5610","1.5646","1.5558","-0.25%"
"Jul 02, 2015","1.5609","1.5616","1.5641","1.5563","-0.06%"
"Jul 01, 2015","1.5618","1.5713","1.5737","1.5594","-0.58%"
"Jun 30, 2015","1.5709","1.5741","1.5778","1.5694","-0.19%"
"Jun 29, 2015","1.5739","1.5694","1.5789","1.5665","-0.08%"
"Jun 26, 2015","1.5752","1.5746","1.5768","1.5708","0.03%"
"Jun 25, 2015","1.5747","1.5705","1.5773","1.5677","0.26%"
"Jun 24, 2015","1.5706","1.5731","1.5806","1.5670","-0.15%"
"Jun 23, 2015","1.5730","1.5821","1.5833","1.5705","-0.60%"
"Jun 22, 2015","1.5825","1.5870","1.5912","1.5806","-0.37%"
"Jun 19, 2015","1.5884","1.5881","1.5897","1.5835","0.02%"
"Jun 18, 2015","1.5881","1.5833","1.5930","1.5805","0.30%"
"Jun 17, 2015","1.5833","1.5648","1.5850","1.5625","1.18%"
"Jun 16, 2015","1.5648","1.5604","1.5657","1.5543","0.30%"
"Jun 15, 2015","1.5601","1.5563","1.5614","1.5487","0.27%"
"Jun 12, 2015","1.5559","1.5517","1.5603","1.5471","0.26%"
"Jun 11, 2015","1.5518","1.5531","1.5538","1.5425","-0.08%"
"Jun 10, 2015","1.5530","1.5385","1.5553","1.5368","0.94%"
"Jun 09, 2015","1.5386","1.5350","1.5391","1.5258","0.23%"
"Jun 08, 2015","1.5350","1.5261","1.5365","1.5221","0.51%"
"Jun 05, 2015","1.5272","1.5362","1.5371","1.5190","-0.61%"
"Jun 04, 2015","1.5366","1.5341","1.5442","1.5303","0.16%"
"Jun 03, 2015","1.5341","1.5347","1.5380","1.5254","-0.02%"
"Jun 02, 2015","1.5344","1.5202","1.5368","1.5180","0.94%"
"Jun 01, 2015","1.5201","1.5292","1.5305","1.5169","-0.59%"
"May 29, 2015","1.5291","1.5317","1.5345","1.5237","-0.16%"
"May 28, 2015","1.5316","1.5356","1.5387","1.5261","-0.25%"
"May 27, 2015","1.5355","1.5385","1.5439","1.5301","-0.19%"
"May 26, 2015","1.5385","1.5469","1.5480","1.5356","-0.56%"
"May 25, 2015","1.5471","1.5486","1.5512","1.5460","-0.12%"
"May 22, 2015","1.5490","1.5662","1.5691","1.5457","-1.10%"
"May 21, 2015","1.5662","1.5533","1.5701","1.5522","0.80%"
"May 20, 2015","1.5537","1.5509","1.5591","1.5473","0.17%"
"May 19, 2015","1.5510","1.5649","1.5671","1.5447","-0.91%"
"May 18, 2015","1.5653","1.5736","1.5751","1.5639","-0.45%"
"May 15, 2015","1.5723","1.5776","1.5809","1.5701","-0.34%"
"May 14, 2015","1.5776","1.5745","1.5817","1.5729","0.20%"
"May 13, 2015","1.5745","1.5667","1.5770","1.5633","0.47%"
"May 12, 2015","1.5671","1.5591","1.5717","1.5561","0.54%"
"May 11, 2015","1.5587","1.5446","1.5614","1.5393","0.84%"
"May 08, 2015","1.5457","1.5246","1.5524","1.5244","1.38%"
"May 07, 2015","1.5246","1.5244","1.5276","1.5164","0.01%"
"May 06, 2015","1.5245","1.5179","1.5292","1.5150","0.41%"
"May 05, 2015","1.5183","1.5122","1.5219","1.5090","0.42%"
"May 04, 2015","1.5120","1.5143","1.5176","1.5090","-0.14%"
"May 01, 2015","1.5141","1.5351","1.5398","1.5114","-1.37%"
"Apr 30, 2015","1.5351","1.5440","1.5492","1.5303","-0.58%"
"Apr 29, 2015","1.5440","1.5342","1.5500","1.5329","0.67%"
"Apr 28, 2015","1.5338","1.5239","1.5343","1.5176","0.66%"
"Apr 27, 2015","1.5238","1.5171","1.5265","1.5109","0.32%"
"Apr 24, 2015","1.5189","1.5055","1.5191","1.5027","0.86%"
"Apr 23, 2015","1.5059","1.5036","1.5071","1.4960","0.15%"
"Apr 22, 2015","1.5036","1.4926","1.5084","1.4914","0.74%"
"Apr 21, 2015","1.4926","1.4908","1.4978","1.4858","0.13%"
"Apr 20, 2015","1.4906","1.4960","1.4986","1.4889","-0.37%"
"Apr 17, 2015","1.4962","1.4933","1.5055","1.4916","0.18%"
"Apr 16, 2015","1.4935","1.4840","1.4971","1.4813","0.63%"
"Apr 15, 2015","1.4842","1.4781","1.4857","1.4704","0.42%"
"Apr 14, 2015","1.4780","1.4674","1.4805","1.4605","0.71%"
"Apr 13, 2015","1.4676","1.4638","1.4687","1.4569","0.30%"
"Apr 10, 2015","1.4632","1.4712","1.4726","1.4587","-0.56%"
"Apr 09, 2015","1.4714","1.4867","1.4888","1.4682","-1.03%"
"Apr 08, 2015","1.4867","1.4806","1.4975","1.4804","0.40%"
"Apr 07, 2015","1.4808","1.4880","1.4922","1.4801","-0.48%"
"Apr 06, 2015","1.4880","1.4922","1.4983","1.4869","-0.27%"
"Apr 03, 2015","1.4921","1.4827","1.4945","1.4810","0.62%"
"Apr 02, 2015","1.4829","1.4826","1.4870","1.4779","0.04%"
"Apr 01, 2015","1.4823","1.4817","1.4873","1.4739","0.03%"
"Mar 31, 2015","1.4818","1.4811","1.4873","1.4754","0.05%"
"Mar 30, 2015","1.4810","1.4880","1.4903","1.4754","-0.46%"
"Mar 27, 2015","1.4878","1.4850","1.4924","1.4796","0.19%"
"Mar 26, 2015","1.4850","1.4881","1.4995","1.4807","-0.20%"
"Mar 25, 2015","1.4880","1.4851","1.4956","1.4829","0.20%"
"Mar 24, 2015","1.4851","1.4952","1.4985","1.4840","-0.68%"
"Mar 23, 2015","1.4952","1.4970","1.4990","1.4840","0.01%"
"Mar 20, 2015","1.4951","1.4753","1.4990","1.4722","1.35%"
"Mar 19, 2015","1.4752","1.4982","1.5013","1.4690","-1.51%"
"Mar 18, 2015","1.4978","1.4745","1.5149","1.4634","1.58%"
"Mar 17, 2015","1.4745","1.4827","1.4845","1.4722","-0.57%"
"Mar 16, 2015","1.4829","1.4744","1.4855","1.4731","0.58%"
"Mar 13, 2015","1.4744","1.4883","1.4897","1.4698","-0.93%"
"Mar 12, 2015","1.4882","1.4928","1.5027","1.4848","-0.31%"
"Mar 11, 2015","1.4929","1.5069","1.5100","1.4896","-0.94%"
"Mar 10, 2015","1.5070","1.5132","1.5133","1.5031","-0.38%"
"Mar 09, 2015","1.5128","1.5038","1.5137","1.5023","0.60%"
"Mar 06, 2015","1.5038","1.5240","1.5257","1.5029","-1.33%"
"Mar 05, 2015","1.5241","1.5264","1.5270","1.5214","-0.15%"
"Mar 04, 2015","1.5264","1.5361","1.5373","1.5249","-0.63%"
"Mar 03, 2015","1.5361","1.5363","1.5399","1.5344","-0.02%"
"Mar 02, 2015","1.5364","1.5437","1.5445","1.5349","-0.45%"
"Feb 27, 2015","1.5434","1.5406","1.5461","1.5384","0.18%"
"Feb 26, 2015","1.5406","1.5528","1.5553","1.5391","-0.79%"
"Feb 25, 2015","1.5528","1.5452","1.5539","1.5444","0.47%"
"Feb 24, 2015","1.5455","1.5456","1.5475","1.5402","-0.01%"
"Feb 23, 2015","1.5457","1.5398","1.5478","1.5334","0.37%"
"Feb 20, 2015","1.5400","1.5413","1.5435","1.5343","-0.08%"
"Feb 19, 2015","1.5413","1.5433","1.5466","1.5402","-0.14%"
"Feb 18, 2015","1.5435","1.5357","1.5483","1.5344","0.53%"
"Feb 17, 2015","1.5354","1.5362","1.5403","1.5316","-0.05%"
"Feb 16, 2015","1.5362","1.5402","1.5445","1.5340","-0.25%"
"Feb 13, 2015","1.5400","1.5385","1.5425","1.5372","0.10%"
"Feb 12, 2015","1.5385","1.5234","1.5417","1.5210","0.96%"
"Feb 11, 2015","1.5238","1.5251","1.5301","1.5218","-0.10%"
"Feb 10, 2015","1.5254","1.5215","1.5277","1.5197","0.26%"
"Feb 09, 2015","1.5215","1.5249","1.5272","1.5203","-0.20%"
"Feb 06, 2015","1.5246","1.5330","1.5354","1.5210","-0.53%"
"Feb 05, 2015","1.5328","1.5181","1.5347","1.5164","0.96%"
"Feb 04, 2015","1.5183","1.5168","1.5252","1.5137","0.11%"
"Feb 03, 2015","1.5166","1.5038","1.5196","1.4987","0.84%"
"Feb 02, 2015","1.5040","1.5086","1.5101","1.5005","-0.19%"
"Jan 30, 2015","1.5069","1.5068","1.5098","1.4990","0.01%"
"Jan 29, 2015","1.5067","1.5135","1.5164","1.5017","-0.45%"
"Jan 28, 2015","1.5135","1.5198","1.5221","1.5128","-0.41%"
"Jan 27, 2015","1.5197","1.5077","1.5223","1.5059","0.78%"
"Jan 26, 2015","1.5080","1.4987","1.5103","1.4975","0.60%"
"Jan 23, 2015","1.4990","1.5010","1.5038","1.4950","-0.13%"
"Jan 22, 2015","1.5010","1.5143","1.5213","1.4971","-0.88%"
"Jan 21, 2015","1.5143","1.5144","1.5179","1.5075","-0.01%"
"Jan 20, 2015","1.5145","1.5112","1.5201","1.5057","0.22%"
"Jan 19, 2015","1.5111","1.5169","1.5181","1.5105","-0.26%"
"Jan 16, 2015","1.5151","1.5185","1.5237","1.5076","-0.21%"
"Jan 15, 2015","1.5183","1.5236","1.5269","1.5151","-0.32%"
"Jan 14, 2015","1.5232","1.5160","1.5269","1.5143","0.48%"
"Jan 13, 2015","1.5159","1.5170","1.5192","1.5075","-0.08%"
"Jan 12, 2015","1.5171","1.5184","1.5194","1.5097","0.07%"
"Jan 09, 2015","1.5160","1.5090","1.5177","1.5076","0.48%"
"Jan 08, 2015","1.5088","1.5109","1.5118","1.5034","-0.15%"
"Jan 07, 2015","1.5111","1.5151","1.5157","1.5055","-0.26%"
"Jan 06, 2015","1.5151","1.5249","1.5275","1.5141","-0.65%"
"Jan 05, 2015","1.5250","1.5332","1.5337","1.5200","-0.51%"
"Jan 02, 2015","1.5328","1.5585","1.5587","1.5328","-1.40%"
"Jan 01, 2015","1.5545","1.5577","1.5581","1.5545","-0.19%"
"Dec 31, 2014","1.5575","1.5559","1.5621","1.5549","0.10%"
"Dec 30, 2014","1.5559","1.5515","1.5575","1.5500","0.29%"
"Dec 29, 2014","1.5514","1.5568","1.5588","1.5508","-0.27%"
"Dec 26, 2014","1.5556","1.5540","1.5570","1.5538","0.12%"
"Dec 25, 2014","1.5538","1.5557","1.5567","1.5528","-0.14%"
"Dec 24, 2014","1.5560","1.5522","1.5566","1.5503","0.24%"
"Dec 23, 2014","1.5522","1.5591","1.5610","1.5486","-0.44%"
"Dec 22, 2014","1.5590","1.5620","1.5667","1.5573","-0.26%"
"Dec 19, 2014","1.5631","1.5671","1.5684","1.5604","-0.26%"
"Dec 18, 2014","1.5671","1.5576","1.5680","1.5550","0.62%"
"Dec 17, 2014","1.5575","1.5749","1.5757","1.5544","-1.10%"
"Dec 16, 2014","1.5749","1.5638","1.5787","1.5610","0.71%"
"Dec 15, 2014","1.5638","1.5720","1.5747","1.5600","-0.52%"
"Dec 12, 2014","1.5720","1.5734","1.5747","1.5694","-0.08%"
"Dec 11, 2014","1.5732","1.5715","1.5756","1.5650","0.10%"
"Dec 10, 2014","1.5716","1.5672","1.5722","1.5648","0.29%"
"Dec 09, 2014","1.5671","1.5654","1.5719","1.5626","0.11%"
"Dec 08, 2014","1.5653","1.5588","1.5682","1.5542","0.45%"
"Dec 05, 2014","1.5583","1.5675","1.5697","1.5570","-0.57%"
"Dec 04, 2014","1.5673","1.5686","1.5726","1.5642","-0.08%"
"Dec 03, 2014","1.5686","1.5637","1.5719","1.5619","0.32%"
"Dec 02, 2014","1.5636","1.5729","1.5744","1.5630","-0.60%"
"Dec 01, 2014","1.5730","1.5650","1.5765","1.5587","0.52%"
"Nov 28, 2014","1.5648","1.5736","1.5743","1.5614","-0.56%"
"Nov 27, 2014","1.5736","1.5794","1.5828","1.5716","-0.35%"
"Nov 26, 2014","1.5792","1.5710","1.5807","1.5679","0.53%"
"Nov 25, 2014","1.5708","1.5708","1.5736","1.5648","0.02%"
"Nov 24, 2014","1.5705","1.5657","1.5715","1.5627","0.32%"
"Nov 21, 2014","1.5655","1.5694","1.5716","1.5628","-0.25%"
"Nov 20, 2014","1.5695","1.5683","1.5738","1.5632","0.08%"
"Nov 19, 2014","1.5682","1.5630","1.5721","1.5589","0.31%"
"Nov 18, 2014","1.5634","1.5642","1.5682","1.5630","-0.04%"
"Nov 17, 2014","1.5641","1.5669","1.5737","1.5619","-0.18%"
"Nov 14, 2014","1.5669","1.5711","1.5713","1.5593","-0.27%"
"Nov 13, 2014","1.5711","1.5781","1.5782","1.5694","-0.44%"
"Nov 12, 2014","1.5781","1.5922","1.5943","1.5776","-0.87%"
"Nov 11, 2014","1.5919","1.5842","1.5945","1.5833","0.49%"
"Nov 10, 2014","1.5842","1.5875","1.5919","1.5840","-0.20%"
"Nov 07, 2014","1.5873","1.5833","1.5888","1.5791","0.27%"
"Nov 06, 2014","1.5831","1.5978","1.6004","1.5825","-0.91%"
"Nov 05, 2014","1.5977","1.6004","1.6024","1.5870","-0.17%"
"Nov 04, 2014","1.6004","1.5972","1.6016","1.5964","0.20%"
"Nov 03, 2014","1.5972","1.5977","1.6020","1.5927","-0.16%"
"Oct 31, 2014","1.5998","1.6002","1.6017","1.5944","-0.01%"
"Oct 30, 2014","1.6000","1.6014","1.6040","1.5951","-0.07%"
"Oct 29, 2014","1.6011","1.6134","1.6163","1.6002","-0.74%"
"Oct 28, 2014","1.6130","1.6120","1.6183","1.6086","0.06%"
"Oct 27, 2014","1.6120","1.6098","1.6147","1.6077","0.19%"
"Oct 24, 2014","1.6090","1.6031","1.6100","1.6018","0.37%"
"Oct 23, 2014","1.6031","1.6052","1.6062","1.5996","-0.12%"
"Oct 22, 2014","1.6050","1.6109","1.6132","1.6010","-0.38%"
"Oct 21, 2014","1.6111","1.6164","1.6187","1.6111","-0.33%"
"Oct 20, 2014","1.6165","1.6097","1.6182","1.6080","0.44%"
"Oct 17, 2014","1.6094","1.6090","1.6128","1.6029","0.04%"
"Oct 16, 2014","1.6088","1.6022","1.6097","1.5941","0.42%"
"Oct 15, 2014","1.6021","1.5903","1.6071","1.5875","0.73%"
"Oct 14, 2014","1.5905","1.6086","1.6103","1.5896","-1.12%"
"Oct 13, 2014","1.6085","1.6077","1.6128","1.6051","0.04%"
"Oct 10, 2014","1.6078","1.6120","1.6138","1.6009","-0.25%"
"Oct 09, 2014","1.6119","1.6170","1.6228","1.6104","-0.30%"
"Oct 08, 2014","1.6168","1.6095","1.6182","1.6030","0.45%"
"Oct 07, 2014","1.6096","1.6084","1.6130","1.6025","0.07%"
"Oct 06, 2014","1.6084","1.5959","1.6100","1.5943","0.75%"
"Oct 03, 2014","1.5964","1.6145","1.6160","1.5953","-1.11%"
"Oct 02, 2014","1.6143","1.6185","1.6250","1.6111","-0.27%"
"Oct 01, 2014","1.6186","1.6214","1.6253","1.6162","-0.17%"
"Sep 30, 2014","1.6214","1.6240","1.6288","1.6166","-0.17%"
"Sep 29, 2014","1.6242","1.6246","1.6275","1.6214","-0.03%"
"Sep 26, 2014","1.6247","1.6319","1.6334","1.6237","-0.43%"
"Sep 25, 2014","1.6317","1.6341","1.6345","1.6277","-0.14%"
"Sep 24, 2014","1.6340","1.6390","1.6416","1.6327","-0.30%"
"Sep 23, 2014","1.6389","1.6362","1.6418","1.6303","0.17%"
"Sep 22, 2014","1.6361","1.6288","1.6369","1.6288","0.45%"
"Sep 19, 2014","1.6288","1.6401","1.6526","1.6284","-0.69%"
"Sep 18, 2014","1.6401","1.6277","1.6410","1.6246","0.77%"
"Sep 17, 2014","1.6275","1.6279","1.6359","1.6250","-0.01%"
"Sep 16, 2014","1.6277","1.6233","1.6312","1.6162","0.27%"
"Sep 15, 2014","1.6233","1.6271","1.6279","1.6220","-0.22%"
"Sep 12, 2014","1.6269","1.6256","1.6279","1.6206","0.09%"
"Sep 11, 2014","1.6255","1.6212","1.6270","1.6184","0.27%"
"Sep 10, 2014","1.6212","1.6107","1.6231","1.6052","0.65%"
"Sep 09, 2014","1.6107","1.6105","1.6159","1.6058","0.01%"
"Sep 08, 2014","1.6105","1.6202","1.6235","1.6098","-1.36%"
"Sep 05, 2014","1.6327","1.6333","1.6341","1.6284","-0.03%"
"Sep 04, 2014","1.6332","1.6462","1.6467","1.6330","-0.79%"
"Sep 03, 2014","1.6462","1.6471","1.6499","1.6439","-0.05%"
"Sep 02, 2014","1.6471","1.6608","1.6616","1.6467","-0.82%"
"Sep 01, 2014","1.6608","1.6593","1.6644","1.6583","0.05%"
"Aug 29, 2014","1.6599","1.6587","1.6614","1.6562","0.07%"
"Aug 28, 2014","1.6587","1.6578","1.6616","1.6568","0.07%"
"Aug 27, 2014","1.6576","1.6542","1.6606","1.6536","0.22%"
"Aug 26, 2014","1.6540","1.6578","1.6596","1.6538","-0.23%"
"Aug 25, 2014","1.6578","1.6570","1.6599","1.6526","0.04%"
"Aug 22, 2014","1.6571","1.6579","1.6597","1.6561","-0.05%"
"Aug 21, 2014","1.6580","1.6597","1.6603","1.6562","-0.09%"
"Aug 20, 2014","1.6595","1.6616","1.6679","1.6589","-0.13%"
"Aug 19, 2014","1.6617","1.6730","1.6730","1.6611","-0.66%"
"Aug 18, 2014","1.6728","1.6723","1.6741","1.6712","0.19%"
"Aug 15, 2014","1.6696","1.6688","1.6704","1.6677","0.05%"
"Aug 14, 2014","1.6687","1.6690","1.6698","1.6656","-0.01%"
"Aug 13, 2014","1.6688","1.6813","1.6844","1.6685","-0.75%"
"Aug 12, 2014","1.6814","1.6787","1.6818","1.6755","0.16%"
"Aug 11, 2014","1.6787","1.6783","1.6796","1.6768","0.08%"
"Aug 08, 2014","1.6774","1.6831","1.6835","1.6765","-0.35%"
"Aug 07, 2014","1.6833","1.6852","1.6865","1.6822","-0.12%"
"Aug 06, 2014","1.6854","1.6886","1.6890","1.6820","-0.19%"
"Aug 05, 2014","1.6886","1.6864","1.6890","1.6845","0.14%"
"Aug 04, 2014","1.6863","1.6820","1.6864","1.6812","0.26%"
"Aug 01, 2014","1.6820","1.6885","1.6894","1.6814","-0.39%"
"Jul 31, 2014","1.6886","1.6915","1.6928","1.6857","-0.17%"
"Jul 30, 2014","1.6915","1.6944","1.6957","1.6888","-0.18%"
"Jul 29, 2014","1.6945","1.6984","1.6997","1.6933","-0.23%"
"Jul 28, 2014","1.6984","1.6973","1.7002","1.6972","0.06%"
"Jul 25, 2014","1.6974","1.6987","1.7001","1.6961","-0.07%"
"Jul 24, 2014","1.6986","1.7046","1.7056","1.6966","-0.33%"
"Jul 23, 2014","1.7043","1.7066","1.7096","1.7022","-0.12%"
"Jul 22, 2014","1.7064","1.7077","1.7085","1.7041","-0.06%"
"Jul 21, 2014","1.7075","1.7092","1.7100","1.7054","-0.08%"
"Jul 18, 2014","1.7088","1.7101","1.7119","1.7036","-0.07%"
"Jul 17, 2014","1.7100","1.7138","1.7146","1.7087","-0.22%"
"Jul 16, 2014","1.7138","1.7142","1.7153","1.7113","-0.03%"
"Jul 15, 2014","1.7143","1.7085","1.7193","1.7059","0.34%"
"Jul 14, 2014","1.7085","1.7117","1.7144","1.7069","-0.23%"
"Jul 11, 2014","1.7125","1.7134","1.7153","1.7100","-0.04%"
"Jul 10, 2014","1.7132","1.7157","1.7170","1.7104","-0.15%"
"Jul 09, 2014","1.7157","1.7132","1.7163","1.7094","0.15%"
"Jul 08, 2014","1.7132","1.7127","1.7148","1.7083","0.03%"
